Idx RGB_file Qw Qx Qy Qz Tx Ty Tz
744 rgb/1311868189.936714.png -0.351497 0.0844021 0.746774 0.558265 1.05502 -1.56222 2.51087
745 rgb/1311868189.968616.png -0.35224 0.084529 0.746026 0.558777 1.05488 -1.56655 2.51825
746 rgb/1311868190.002005.png -0.352272 0.0843866 0.745749 0.559148 1.05033 -1.57187 2.52829
747 rgb/1311868190.036745.png -0.353105 0.0832387 0.745884 0.558614 1.04784 -1.57728 2.53872
748 rgb/1311868190.068604.png -0.354096 0.0821112 0.745981 0.558024 1.0478 -1.58325 2.54823
749 rgb/1311868190.104099.png -0.354954 0.0819616 0.74585 0.557677 1.0488 -1.58883 2.55548
750 rgb/1311868190.136685.png -0.35477 0.0829578 0.745982 0.55747 1.04905 -1.59446 2.56332
751 rgb/1311868190.168751.png -0.354459 0.0841282 0.746284 0.557087 1.04811 -1.59975 2.57162
752 rgb/1311868190.202446.png -0.353699 0.0847228 0.746823 0.556758 1.0439 -1.60564 2.58144
753 rgb/1311868190.236836.png -0.35388 0.0832116 0.747365 0.556144 1.04206 -1.61134 2.59106
754 rgb/1311868190.268616.png -0.355513 0.0817581 0.747458 0.555192 1.04251 -1.61718 2.60045
755 rgb/1311868190.302512.png -0.357439 0.0810082 0.74696 0.554735 1.04167 -1.62235 2.60892
756 rgb/1311868190.336668.png -0.358989 0.0798114 0.746722 0.554229 1.0422 -1.62707 2.61664
757 rgb/1311868190.369230.png -0.359742 0.0790826 0.746724 0.553842 1.04285 -1.63174 2.62386
758 rgb/1311868190.401976.png -0.360176 0.0795512 0.746949 0.553188 1.04284 -1.63617 2.63121
759 rgb/1311868190.436649.png -0.360083 0.0806618 0.747426 0.552444 1.04165 -1.64097 2.63916
760 rgb/1311868190.468862.png -0.359721 0.0815105 0.748005 0.55177 1.03711 -1.64519 2.64862
761 rgb/1311868190.503067.png -0.360881 0.081076 0.748189 0.550827 1.03559 -1.64991 2.65685
762 rgb/1311868190.536577.png -0.362567 0.0802473 0.747867 0.550278 1.0348 -1.65393 2.66519
763 rgb/1311868190.568647.png -0.364189 0.0796319 0.746687 0.550898 1.03346 -1.65761 2.67214
764 rgb/1311868190.604416.png -0.365488 0.078623 0.745834 0.551338 1.03077 -1.66101 2.67699
765 rgb/1311868190.636584.png -0.366582 0.0774887 0.745852 0.550747 1.03107 -1.66514 2.68106
766 rgb/1311868190.668720.png -0.366325 0.0766052 0.746352 0.550365 1.03082 -1.66792 2.68595
767 rgb/1311868190.708899.png -0.365944 0.075878 0.74717 0.549609 1.03061 -1.67099 2.68962
768 rgb/1311868190.736730.png -0.366034 0.0759554 0.747995 0.548414 1.03039 -1.67375 2.69326
769 rgb/1311868190.771375.png -0.366482 0.0767324 0.749049 0.546565 1.031 -1.67689 2.69631
770 rgb/1311868190.802394.png -0.36619 0.0778476 0.750081 0.545187 1.03179 -1.67977 2.70055
771 rgb/1311868190.836629.png -0.365872 0.0792331 0.750871 0.544112 1.0323 -1.68216 2.70484
772 rgb/1311868190.870368.png -0.365236 0.0803579 0.751397 0.543648 1.03231 -1.68381 2.70986
773 rgb/1311868190.902257.png -0.364737 0.0806083 0.75134 0.544024 1.03082 -1.68478 2.71418
774 rgb/1311868190.936594.png -0.364953 0.080607 0.750898 0.544491 1.03071 -1.68583 2.71826
775 rgb/1311868190.970309.png -0.365479 0.0810557 0.749841 0.545527 1.03121 -1.68647 2.72249
776 rgb/1311868191.004252.png -0.366061 0.0821038 0.748562 0.546735 1.03118 -1.6869 2.72599
777 rgb/1311868191.036646.png -0.366526 0.0830233 0.747139 0.548229 1.03095 -1.68655 2.72774
778 rgb/1311868191.074967.png -0.366022 0.0840492 0.746338 0.549498 1.02753 -1.68743 2.73136
779 rgb/1311868191.102905.png -0.365404 0.0844248 0.745922 0.550417 1.02411 -1.68828 2.73478
780 rgb/1311868191.136667.png -0.365308 0.0846801 0.745757 0.550665 1.0216 -1.68926 2.73752
781 rgb/1311868191.170379.png -0.36501 0.0846494 0.745681 0.550969 1.02042 -1.69001 2.73971
782 rgb/1311868191.204730.png -0.364388 0.0839999 0.745851 0.551251 1.01812 -1.69105 2.7406
783 rgb/1311868191.236855.png -0.364369 0.0834806 0.746348 0.550669 1.01776 -1.69251 2.74211
784 rgb/1311868191.270521.png -0.364499 0.0832162 0.746867 0.549918 1.0167 -1.69398 2.74344
785 rgb/1311868191.305138.png -0.364383 0.082473 0.747524 0.549214 1.01583 -1.69557 2.74465
786 rgb/1311868191.336788.png -0.364136 0.0813348 0.748181 0.548653 1.01521 -1.69762 2.74603
787 rgb/1311868191.370175.png -0.364551 0.0806563 0.748578 0.547936 1.01472 -1.69944 2.7473
788 rgb/1311868191.408020.png -0.365098 0.0804809 0.748851 0.547223 1.0138 -1.70133 2.74876
789 rgb/1311868191.436687.png -0.364943 0.0797457 0.749292 0.546831 1.01221 -1.7031 2.75002
790 rgb/1311868191.470045.png -0.364574 0.078449 0.749784 0.546591 1.01109 -1.70537 2.75162
791 rgb/1311868191.505579.png -0.364805 0.0778745 0.750019 0.546196 1.00991 -1.70742 2.75332
792 rgb/1311868191.536752.png -0.364919 0.077256 0.750249 0.545892 1.00902 -1.70947 2.75476
793 rgb/1311868191.570203.png -0.364855 0.0759887 0.750294 0.54605 1.00865 -1.71157 2.75685
794 rgb/1311868191.604658.png -0.364528 0.0744026 0.749931 0.546985 1.00511 -1.71268 2.75824
795 rgb/1311868191.636913.png -0.364891 0.0725035 0.749883 0.547064 1.00153 -1.71406 2.75909
796 rgb/1311868191.670782.png -0.366103 0.0712693 0.750043 0.546196 1.00172 -1.71588 2.76007
797 rgb/1311868191.705077.png -0.367075 0.0723369 0.749384 0.546308 0.999735 -1.71641 2.76095
798 rgb/1311868191.736754.png -0.368014 0.074242 0.74886 0.54614 0.996552 -1.71706 2.76139
799 rgb/1311868191.771559.png -0.36832 0.0754998 0.748613 0.5461 0.991355 -1.7171 2.7621
800 rgb/1311868191.804765.png -0.36881 0.0754209 0.748616 0.545775 0.988631 -1.71776 2.7621
801 rgb/1311868191.836740.png -0.369158 0.0753865 0.748476 0.545737 0.985665 -1.71797 2.7623
802 rgb/1311868191.872176.png -0.36927 0.0748366 0.748575 0.545601 0.982482 -1.71827 2.76193
803 rgb/1311868191.904702.png -0.369855 0.0746097 0.748385 0.545496 0.980981 -1.71859 2.76152
804 rgb/1311868191.936673.png -0.371117 0.0758471 0.747779 0.5453 0.976883 -1.71808 2.76121
805 rgb/1311868191.970293.png -0.372273 0.0765165 0.747091 0.545361 0.972595 -1.71713 2.76119
806 rgb/1311868192.005218.png -0.373165 0.0760187 0.746348 0.545838 0.968031 -1.71611 2.7594
807 rgb/1311868192.038266.png -0.373991 0.0749658 0.745728 0.546266 0.964907 -1.71477 2.75795
808 rgb/1311868192.070578.png -0.374789 0.0743414 0.745024 0.546764 0.961008 -1.71327 2.75575
809 rgb/1311868192.105561.png -0.375298 0.0738646 0.744625 0.547024 0.95789 -1.71217 2.7535
810 rgb/1311868192.139401.png -0.375708 0.0735712 0.744341 0.547168 0.953616 -1.71095 2.75143
811 rgb/1311868192.173682.png -0.376564 0.073251 0.744 0.547086 0.950588 -1.70992 2.74907
812 rgb/1311868192.204710.png -0.377589 0.0738094 0.743346 0.547194 0.946951 -1.70902 2.74659
813 rgb/1311868192.240525.png -0.378756 0.0742977 0.742373 0.547642 0.940846 -1.70736 2.74442
814 rgb/1311868192.271675.png -0.380856 0.0741141 0.741299 0.547665 0.935875 -1.70647 2.74178
815 rgb/1311868192.304674.png -0.382635 0.0737811 0.740562 0.547467 0.930228 -1.70535 2.73785
816 rgb/1311868192.342496.png -0.382986 0.0722601 0.740756 0.547162 0.925546 -1.70488 2.73327
817 rgb/1311868192.370163.png -0.382154 0.0696999 0.74141 0.54719 0.920467 -1.70437 2.7289
818 rgb/1311868192.404725.png -0.38205 0.0677717 0.74189 0.546855 0.916197 -1.70409 2.72466
819 rgb/1311868192.438459.png -0.383304 0.0674676 0.742154 0.545656 0.911 -1.70329 2.72025
820 rgb/1311868192.471387.png -0.385082 0.0676651 0.742293 0.544187 0.906018 -1.70215 2.71584
821 rgb/1311868192.504708.png -0.386327 0.0675198 0.742494 0.543047 0.89834 -1.70066 2.71174
822 rgb/1311868192.540878.png -0.387803 0.0665687 0.742726 0.541794 0.893422 -1.69922 2.70603
823 rgb/1311868192.571208.png -0.388319 0.0661645 0.743229 0.540784 0.889613 -1.6978 2.69958
824 rgb/1311868192.604784.png -0.387439 0.065967 0.744083 0.540265 0.886807 -1.69609 2.6933
825 rgb/1311868192.641130.png -0.385424 0.0664648 0.745188 0.540122 0.881825 -1.69374 2.68752
826 rgb/1311868192.670331.png -0.383236 0.0664646 0.746572 0.539768 0.875791 -1.69178 2.68316
827 rgb/1311868192.704764.png -0.382547 0.0658338 0.747387 0.539205 0.873203 -1.69011 2.67792
828 rgb/1311868192.739392.png -0.382414 0.0660296 0.7478 0.538703 0.870512 -1.68814 2.67285
829 rgb/1311868192.770014.png -0.381725 0.0665524 0.74846 0.538211 0.864601 -1.68617 2.66807
830 rgb/1311868192.804785.png -0.3807 0.0663494 0.749651 0.537303 0.861253 -1.6844 2.66339
831 rgb/1311868192.838042.png -0.379203 0.0657191 0.751196 0.536281 0.857267 -1.68283 2.65976
832 rgb/1311868192.870604.png -0.378394 0.0648908 0.75249 0.535138 0.854281 -1.68193 2.65655
833 rgb/1311868192.904715.png -0.377533 0.0641608 0.753853 0.533914 0.850541 -1.6811 2.65281
834 rgb/1311868192.940507.png -0.376557 0.0631232 0.755268 0.532725 0.849076 -1.68151 2.64911
835 rgb/1311868192.970299.png -0.375361 0.063245 0.756288 0.532108 0.847244 -1.68168 2.6453
836 rgb/1311868193.004778.png -0.37354 0.0639411 0.757371 0.531766 0.8443 -1.68224 2.64239
837 rgb/1311868193.038080.png -0.371083 0.0640491 0.75858 0.53175 0.839967 -1.68291 2.63907
838 rgb/1311868193.070262.png -0.368191 0.0629548 0.760011 0.531848 0.836048 -1.68407 2.63658
839 rgb/1311868193.105256.png -0.365479 0.0610823 0.761626 0.531626 0.832604 -1.68553 2.63307
840 rgb/1311868193.140696.png -0.362515 0.0599731 0.763302 0.531377 0.829408 -1.6867 2.63151
841 rgb/1311868193.172573.png -0.36028 0.0596474 0.764569 0.531113 0.826646 -1.68788 2.62826
842 rgb/1311868193.205121.png -0.357721 0.0624585 0.766043 0.530395 0.826065 -1.68792 2.62499
843 rgb/1311868193.238476.png -0.352224 0.0670201 0.767351 0.531625 0.825805 -1.68905 2.62112
844 rgb/1311868193.270506.png -0.345039 0.0712962 0.768368 0.534305 0.820543 -1.68994 2.62042
845 rgb/1311868193.309034.png -0.339649 0.073977 0.769075 0.536373 0.812205 -1.69092 2.61801
846 rgb/1311868193.340807.png -0.335629 0.0749158 0.770471 0.536769 0.806464 -1.69233 2.61704
847 rgb/1311868193.370907.png -0.331133 0.074609 0.771454 0.53819 0.802191 -1.69367 2.61661
848 rgb/1311868193.409261.png -0.327208 0.0741151 0.771938 0.539963 0.793288 -1.69492 2.61233
849 rgb/1311868193.438985.png -0.323706 0.072442 0.773576 0.539957 0.790451 -1.69768 2.61039
850 rgb/1311868193.473196.png -0.319302 0.0703442 0.774712 0.541225 0.784769 -1.69996 2.60873
851 rgb/1311868193.507782.png -0.315238 0.0671901 0.776131 0.541976 0.777743 -1.70295 2.60509
852 rgb/1311868193.541208.png -0.311375 0.0627857 0.77854 0.541281 0.772816 -1.70655 2.60272
853 rgb/1311868193.573764.png -0.308135 0.0578031 0.780756 0.540499 0.769431 -1.71038 2.60131
854 rgb/1311868193.605992.png -0.305869 0.0541092 0.782387 0.539808 0.767236 -1.71369 2.59958
855 rgb/1311868193.640297.png -0.303121 0.0516659 0.783904 0.539397 0.763442 -1.71667 2.59692
856 rgb/1311868193.670172.png -0.300655 0.0496918 0.785636 0.538441 0.759878 -1.71976 2.59434
857 rgb/1311868193.710143.png -0.298506 0.0483888 0.787486 0.537051 0.757076 -1.72219 2.59296
858 rgb/1311868193.738312.png -0.296527 0.0472062 0.789156 0.5358 0.752998 -1.72474 2.59029
859 rgb/1311868193.771597.png -0.294772 0.045349 0.791076 0.534096 0.749469 -1.72763 2.58873
860 rgb/1311868193.809392.png -0.293123 0.0435446 0.79273 0.532698 0.744888 -1.72977 2.58852
861 rgb/1311868193.838095.png -0.292863 0.0417687 0.794157 0.530855 0.739154 -1.73273 2.58685
862 rgb/1311868193.873184.png -0.29415 0.039649 0.795262 0.528647 0.736345 -1.73522 2.58537
863 rgb/1311868193.909419.png -0.295498 0.0388204 0.795974 0.526883 0.733012 -1.7381 2.58288
864 rgb/1311868193.938105.png -0.29623 0.0385766 0.796967 0.524985 0.731903 -1.74135 2.57852
865 rgb/1311868193.972816.png -0.294908 0.0388978 0.798413 0.523506 0.730817 -1.74404 2.5782
866 rgb/1311868194.009150.png -0.293436 0.0393935 0.799256 0.523009 0.728499 -1.74701 2.57673
867 rgb/1311868194.038215.png -0.292478 0.0400509 0.799809 0.522651 0.727281 -1.74942 2.57601
868 rgb/1311868194.071381.png -0.291259 0.040635 0.800063 0.522898 0.725177 -1.75201 2.5748
869 rgb/1311868194.108743.png -0.290076 0.0407955 0.800281 0.523209 0.722562 -1.75457 2.57627
870 rgb/1311868194.140638.png -0.289899 0.0407208 0.799071 0.52516 0.721261 -1.75596 2.57734
871 rgb/1311868194.172673.png -0.289978 0.0416526 0.796943 0.528266 0.719134 -1.75752 2.57308
872 rgb/1311868194.209517.png -0.28897 0.0421808 0.796494 0.529453 0.718046 -1.7604 2.56657
873 rgb/1311868194.243018.png -0.286213 0.0423703 0.797515 0.529398 0.716855 -1.76248 2.56702
874 rgb/1311868194.270035.png -0.284178 0.0426011 0.79745 0.530573 0.712403 -1.76412 2.56492
875 rgb/1311868194.309378.png -0.283971 0.042892 0.79796 0.529893 0.708444 -1.76735 2.56041
876 rgb/1311868194.339184.png -0.284287 0.042941 0.799222 0.527813 0.706315 -1.76981 2.55995
877 rgb/1311868194.370242.png -0.284974 0.0427305 0.800054 0.526197 0.702647 -1.77256 2.55788
878 rgb/1311868194.408223.png -0.28655 0.0424865 0.800785 0.524246 0.700987 -1.7754 2.55547
879 rgb/1311868194.439940.png -0.287593 0.0427023 0.801708 0.522242 0.698945 -1.77807 2.55405
880 rgb/1311868194.468912.png -0.287847 0.0418985 0.802605 0.520787 0.6958 -1.78061 2.55284
881 rgb/1311868194.508854.png -0.288631 0.0404894 0.803321 0.519359 0.692322 -1.78355 2.55049
882 rgb/1311868194.538360.png -0.290133 0.0389704 0.804169 0.517323 0.690633 -1.78631 2.54895
883 rgb/1311868194.568867.png -0.291292 0.0376112 0.804833 0.515736 0.689489 -1.78865 2.54789
884 rgb/1311868194.609529.png -0.292147 0.0366174 0.805417 0.514411 0.687957 -1.7913 2.54587
885 rgb/1311868194.645036.png -0.292879 0.0359673 0.806106 0.512959 0.686234 -1.79342 2.54405
886 rgb/1311868194.669010.png -0.293277 0.035555 0.806971 0.511399 0.685946 -1.79581 2.54265
887 rgb/1311868194.710055.png -0.293302 0.0360376 0.807605 0.510349 0.685876 -1.79785 2.54127
888 rgb/1311868194.740970.png -0.29321 0.0376445 0.808375 0.509064 0.685805 -1.79994 2.53968
889 rgb/1311868194.768994.png -0.292234 0.0398956 0.809365 0.50788 0.686689 -1.80159 2.53798
890 rgb/1311868194.806949.png -0.289579 0.042665 0.810721 0.507012 0.686287 -1.80338 2.53869
891 rgb/1311868194.842311.png -0.286862 0.0456379 0.811616 0.506865 0.681675 -1.80596 2.53781
892 rgb/1311868194.868966.png -0.285336 0.0467141 0.813038 0.505349 0.677843 -1.80912 2.53884
893 rgb/1311868194.909237.png -0.285048 0.0465783 0.814077 0.503848 0.674721 -1.81129 2.54217
894 rgb/1311868194.942724.png -0.285706 0.0458269 0.814374 0.503065 0.670448 -1.81436 2.54279
895 rgb/1311868194.968884.png -0.287669 0.045034 0.814972 0.501043 0.668984 -1.81728 2.54368
896 rgb/1311868195.009219.png -0.289083 0.0446031 0.815588 0.499265 0.670023 -1.82014 2.54645
897 rgb/1311868195.038705.png -0.289238 0.0447153 0.815935 0.498597 0.668371 -1.82293 2.54904
898 rgb/1311868195.068954.png -0.289636 0.044692 0.816289 0.497787 0.665884 -1.82634 2.55131
899 rgb/1311868195.109504.png -0.289964 0.0441921 0.816724 0.496927 0.664157 -1.82889 2.5569
900 rgb/1311868195.139745.png -0.290471 0.0430699 0.816568 0.496986 0.660308 -1.8313 2.56099
901 rgb/1311868195.168943.png -0.291434 0.0407351 0.816487 0.496751 0.657629 -1.83454 2.56429
902 rgb/1311868195.208719.png -0.292717 0.038726 0.816584 0.495998 0.656445 -1.83787 2.56918
903 rgb/1311868195.238370.png -0.294251 0.0379078 0.816359 0.495524 0.654797 -1.84147 2.57435
904 rgb/1311868195.269090.png -0.295612 0.0371708 0.816291 0.494882 0.653224 -1.84575 2.57744
905 rgb/1311868195.314009.png -0.296078 0.0365307 0.816769 0.49386 0.652317 -1.84885 2.58466
906 rgb/1311868195.340715.png -0.296526 0.0368435 0.816636 0.493789 0.649806 -1.8516 2.59048
907 rgb/1311868195.368984.png -0.297381 0.0374288 0.816551 0.493371 0.646598 -1.85462 2.5966
908 rgb/1311868195.409401.png -0.298151 0.0374381 0.816508 0.492977 0.644026 -1.8571 2.60377
909 rgb/1311868195.441781.png -0.298847 0.0362295 0.816105 0.493312 0.640786 -1.85993 2.61101
910 rgb/1311868195.469182.png -0.300194 0.0338344 0.815418 0.493801 0.638347 -1.86272 2.61788
911 rgb/1311868195.508972.png -0.302334 0.0314464 0.814523 0.494129 0.636943 -1.86517 2.6259
912 rgb/1311868195.540776.png -0.30517 0.0296673 0.813226 0.494632 0.63694 -1.86698 2.63217
913 rgb/1311868195.569178.png -0.30728 0.0297646 0.812146 0.495095 0.639157 -1.86912 2.63905
914 rgb/1311868195.607032.png -0.307801 0.0311845 0.810955 0.496633 0.638966 -1.87043 2.64673
915 rgb/1311868195.641375.png -0.307672 0.0321474 0.809718 0.498666 0.637685 -1.87158 2.65416
916 rgb/1311868195.669012.png -0.307355 0.0329905 0.808096 0.50143 0.636828 -1.87203 2.66293
917 rgb/1311868195.710126.png -0.30728 0.0332319 0.806338 0.504282 0.634664 -1.87272 2.66963
918 rgb/1311868195.737290.png -0.307414 0.0329425 0.804809 0.506655 0.63342 -1.8727 2.67732
919 rgb/1311868195.769034.png -0.308362 0.0323189 0.803275 0.508552 0.631095 -1.87325 2.68442
920 rgb/1311868195.808835.png -0.310766 0.0312644 0.801959 0.509231 0.63041 -1.8741 2.69183
921 rgb/1311868195.837123.png -0.314272 0.0297141 0.800567 0.509361 0.629487 -1.8752 2.69884
922 rgb/1311868195.869116.png -0.319044 0.0278338 0.799292 0.508503 0.631242 -1.87636 2.70527
923 rgb/1311868195.906456.png -0.323854 0.0269174 0.798038 0.507481 0.634328 -1.87711 2.71162
924 rgb/1311868195.936986.png -0.327766 0.0268808 0.796877 0.506795 0.639914 -1.87805 2.71765
925 rgb/1311868195.969019.png -0.329669 0.0290802 0.795799 0.507133 0.646071 -1.8791 2.72235
926 rgb/1311868196.009280.png -0.329307 0.0325326 0.795042 0.508343 0.650914 -1.87981 2.73007
927 rgb/1311868196.036924.png -0.328687 0.0359428 0.793487 0.510939 0.652893 -1.88108 2.73624
928 rgb/1311868196.068988.png -0.329441 0.0381762 0.791938 0.512691 0.655293 -1.88233 2.74221
929 rgb/1311868196.107842.png -0.331211 0.0397355 0.790132 0.514217 0.65778 -1.88311 2.74787
930 rgb/1311868196.137076.png -0.333982 0.0405337 0.788254 0.515242 0.661555 -1.88399 2.75342
931 rgb/1311868196.168888.png -0.33722 0.0413705 0.786052 0.51643 0.665291 -1.88521 2.75851
932 rgb/1311868196.208314.png -0.340975 0.0413706 0.783939 0.517176 0.668902 -1.88603 2.76268
933 rgb/1311868196.236975.png -0.344508 0.0410605 0.782396 0.517195 0.67516 -1.88748 2.76688
934 rgb/1311868196.269144.png -0.347275 0.0419777 0.780794 0.517693 0.680154 -1.8885 2.77136
935 rgb/1311868196.307425.png -0.350868 0.0443766 0.779314 0.5173 0.685303 -1.89004 2.77549
936 rgb/1311868196.337126.png -0.354601 0.0476984 0.777722 0.516853 0.69096 -1.89136 2.77972
937 rgb/1311868196.369056.png -0.357854 0.0510052 0.776118 0.516707 0.696555 -1.89286 2.78401
938 rgb/1311868196.410126.png -0.360533 0.0538731 0.774446 0.517063 0.701361 -1.89407 2.78754
939 rgb/1311868196.437163.png -0.362741 0.0560289 0.772963 0.517509 0.707272 -1.89582 2.79276
940 rgb/1311868196.468966.png -0.365262 0.0580154 0.770938 0.518536 0.713102 -1.89601 2.79744
941 rgb/1311868196.507765.png -0.367584 0.061235 0.768863 0.519604 0.717929 -1.89689 2.80213
942 rgb/1311868196.537088.png -0.370173 0.0650707 0.766715 0.520474 0.721256 -1.89769 2.80644
943 rgb/1311868196.569054.png -0.373643 0.0686507 0.764066 0.521429 0.729337 -1.89956 2.80888
944 rgb/1311868196.610073.png -0.375253 0.072422 0.761755 0.52314 0.731162 -1.89934 2.81397
945 rgb/1311868196.637007.png -0.377894 0.0758791 0.75957 0.523927 0.734134 -1.90014 2.81957
946 rgb/1311868196.668957.png -0.380271 0.0793926 0.7574 0.524826 0.736138 -1.90051 2.82481
947 rgb/1311868196.709665.png -0.382157 0.0810702 0.755743 0.525588 0.736613 -1.90115 2.83111
948 rgb/1311868196.737079.png -0.385166 0.0813566 0.754324 0.525387 0.736562 -1.90194 2.83719
949 rgb/1311868196.769084.png -0.388708 0.0810727 0.752713 0.525132 0.7389 -1.90482 2.84382
950 rgb/1311868196.807613.png -0.391744 0.0813175 0.750686 0.525738 0.740402 -1.90721 2.8503
951 rgb/1311868196.837005.png -0.393827 0.0804368 0.749048 0.526654 0.740324 -1.90912 2.85482
952 rgb/1311868196.869030.png -0.395153 0.0797141 0.748207 0.526966 0.738315 -1.91219 2.86175
953 rgb/1311868196.909608.png -0.397267 0.0800184 0.747469 0.526378 0.737123 -1.91581 2.86914
954 rgb/1311868196.936988.png -0.398761 0.0808004 0.74726 0.525424 0.735216 -1.9189 2.87634
955 rgb/1311868196.969198.png -0.398704 0.0800561 0.747738 0.524901 0.736091 -1.92289 2.88389
956 rgb/1311868197.005107.png -0.397193 0.0791324 0.748407 0.525233 0.733256 -1.92553 2.89043
957 rgb/1311868197.036991.png -0.395366 0.0781569 0.74962 0.525028 0.732434 -1.92974 2.8981
958 rgb/1311868197.069116.png -0.393356 0.077907 0.750358 0.52552 0.73067 -1.9329 2.90589
959 rgb/1311868197.105017.png -0.39048 0.07704 0.750765 0.527209 0.729367 -1.93641 2.91424
960 rgb/1311868197.136991.png -0.387356 0.0760653 0.750661 0.529796 0.725426 -1.93881 2.92217
961 rgb/1311868197.169013.png -0.385107 0.0755745 0.750104 0.53229 0.722647 -1.94136 2.92978
962 rgb/1311868197.205086.png -0.381553 0.0748581 0.749828 0.535329 0.718822 -1.94355 2.93642
963 rgb/1311868197.237163.png -0.377018 0.0739754 0.750074 0.538312 0.71504 -1.946 2.94352
964 rgb/1311868197.269183.png -0.372657 0.0740586 0.750498 0.540742 0.711297 -1.94818 2.95074
965 rgb/1311868197.305116.png -0.367558 0.0735948 0.751217 0.543291 0.708463 -1.95117 2.95803
966 rgb/1311868197.337258.png -0.361636 0.0720991 0.752017 0.54635 0.704217 -1.95414 2.96593
967 rgb/1311868197.369073.png -0.357171 0.070529 0.752514 0.548802 0.699734 -1.95715 2.97416
968 rgb/1311868197.405204.png -0.35411 0.069188 0.752638 0.550783 0.695703 -1.95953 2.98246
969 rgb/1311868197.437047.png -0.351444 0.0689543 0.752634 0.552522 0.691374 -1.96203 2.99082
970 rgb/1311868197.469173.png -0.348099 0.0689079 0.752668 0.554597 0.687117 -1.9642 2.99886
971 rgb/1311868197.505155.png -0.344519 0.0696287 0.752804 0.556553 0.682423 -1.9668 3.00736
972 rgb/1311868197.536977.png -0.342334 0.071464 0.752467 0.558122 0.67732 -1.96856 3.01562
973 rgb/1311868197.569185.png -0.341356 0.0737959 0.751814 0.559297 0.67326 -1.9712 3.02356
974 rgb/1311868197.605169.png -0.340397 0.0760808 0.751076 0.560565 0.668446 -1.97229 3.03105
975 rgb/1311868197.637079.png -0.338939 0.077747 0.750608 0.561846 0.665285 -1.97436 3.03842
976 rgb/1311868197.669130.png -0.336718 0.0787089 0.750158 0.563644 0.661725 -1.97551 3.04585
977 rgb/1311868197.705186.png -0.334957 0.0794627 0.749612 0.565312 0.658209 -1.97627 3.05323
978 rgb/1311868197.737277.png -0.333477 0.0796602 0.748962 0.567018 0.654761 -1.9765 3.05998
979 rgb/1311868197.769193.png -0.331831 0.0792909 0.748654 0.568441 0.651677 -1.97701 3.06629
980 rgb/1311868197.805395.png -0.331594 0.0802738 0.747978 0.56933 0.64858 -1.97699 3.07225
981 rgb/1311868197.837217.png -0.33252 0.0835966 0.747299 0.569204 0.645399 -1.97756 3.07804
982 rgb/1311868197.869114.png -0.332104 0.0869546 0.746672 0.569766 0.64264 -1.97783 3.08411
983 rgb/1311868197.905203.png -0.331805 0.0902499 0.745846 0.570509 0.63957 -1.97797 3.08968
984 rgb/1311868197.937196.png -0.331889 0.093008 0.744471 0.571813 0.636837 -1.97812 3.09511
985 rgb/1311868197.969193.png -0.332256 0.0939824 0.743061 0.573272 0.631478 -1.97555 3.09937
986 rgb/1311868198.005244.png -0.333121 0.0928526 0.742091 0.574209 0.627871 -1.97545 3.10333
987 rgb/1311868198.037139.png -0.334405 0.0914514 0.741135 0.574922 0.624615 -1.97551 3.10751
988 rgb/1311868198.069220.png -0.336335 0.0910103 0.740382 0.574837 0.620356 -1.97424 3.11029
989 rgb/1311868198.105370.png -0.337767 0.0916812 0.739967 0.574425 0.618242 -1.9751 3.11376
990 rgb/1311868198.137212.png -0.337953 0.0924259 0.73967 0.574579 0.615011 -1.97581 3.11654
991 rgb/1311868198.169159.png -0.337917 0.0928685 0.739532 0.574706 0.610775 -1.97512 3.11884
992 rgb/1311868198.205266.png -0.338228 0.0930599 0.739585 0.574424 0.607416 -1.97592 3.12204
993 rgb/1311868198.237167.png -0.339815 0.0928638 0.739266 0.573929 0.603468 -1.97578 3.12505
994 rgb/1311868198.269205.png -0.342752 0.093071 0.738569 0.573046 0.599968 -1.97573 3.12812
995 rgb/1311868198.305141.png -0.345492 0.0942772 0.737625 0.57242 0.596377 -1.97508 3.13118
996 rgb/1311868198.337248.png -0.346355 0.0961907 0.736894 0.572521 0.592758 -1.97472 3.13375
997 rgb/1311868198.369167.png -0.345575 0.098455 0.736263 0.573418 0.587877 -1.97319 3.13599
998 rgb/1311868198.405114.png -0.344292 0.0996639 0.735849 0.574511 0.581491 -1.97151 3.13776
999 rgb/1311868198.437155.png -0.34401 0.0999119 0.735764 0.574746 0.57438 -1.96961 3.13868
1000 rgb/1311868198.469161.png -0.344185 0.0996223 0.735685 0.574793 0.569036 -1.96981 3.14074
1001 rgb/1311868198.505259.png -0.34401 0.0982871 0.735564 0.575282 0.562465 -1.96858 3.14122
1002 rgb/1311868198.537261.png -0.343347 0.0966488 0.735644 0.575853 0.556783 -1.96812 3.14207
1003 rgb/1311868198.569178.png -0.34219 0.0953584 0.735565 0.576857 0.55132 -1.96757 3.14289
1004 rgb/1311868198.605102.png -0.341047 0.0940154 0.735647 0.577649 0.545081 -1.96564 3.14225
1005 rgb/1311868198.637155.png -0.33934 0.0930631 0.735809 0.578602 0.539972 -1.96537 3.14215
1006 rgb/1311868198.669124.png -0.337477 0.0925584 0.735833 0.579741 0.534493 -1.96519 3.14187
1007 rgb/1311868198.705029.png -0.335882 0.0933821 0.735583 0.580851 0.528722 -1.96413 3.1414
