Idx RGB_file Qw Qx Qy Qz Tx Ty Tz
251 rgb/1305031535.707524.png 0.945083 0.265679 0.134922 0.134278 -2.54746 0.0439566 0.174221
252 rgb/1305031535.739708.png 0.946799 0.257648 0.135269 0.137453 -2.54471 0.0423928 0.173805
253 rgb/1305031535.775437.png 0.947994 0.253569 0.134519 0.13754 -2.53444 0.0613501 0.179378
254 rgb/1305031535.807496.png 0.949531 0.24285 0.137707 0.143018 -2.5315 0.0588462 0.176668
255 rgb/1305031535.840053.png 0.949197 0.238112 0.140539 0.15026 -2.53422 0.058138 0.175698
256 rgb/1305031535.875502.png 0.949677 0.232546 0.140004 0.156323 -2.52584 0.0677821 0.176746
257 rgb/1305031535.907487.png 0.949473 0.228112 0.142181 0.162029 -2.51481 0.0733024 0.176271
258 rgb/1305031535.939747.png 0.948683 0.222258 0.149762 0.167851 -2.50892 0.081926 0.177807
259 rgb/1305031535.975512.png 0.948309 0.211902 0.159575 0.174199 -2.50951 0.0876796 0.175443
260 rgb/1305031536.007462.png 0.948272 0.198315 0.168411 0.181911 -2.51022 0.0919987 0.174555
261 rgb/1305031536.039667.png 0.947529 0.184911 0.176561 0.191897 -2.50506 0.0950375 0.173261
262 rgb/1305031536.075538.png 0.946069 0.173457 0.185678 0.200975 -2.50465 0.106757 0.171607
263 rgb/1305031536.107579.png 0.944541 0.158767 0.194237 0.211917 -2.49784 0.115178 0.171195
264 rgb/1305031536.139540.png 0.941275 0.14539 0.205811 0.224736 -2.49261 0.119635 0.167908
265 rgb/1305031536.175699.png 0.937079 0.133194 0.218482 0.237505 -2.48993 0.127425 0.163764
266 rgb/1305031536.207474.png 0.932013 0.121808 0.231732 0.250632 -2.48616 0.137817 0.157281
267 rgb/1305031536.239482.png 0.925376 0.109273 0.246444 0.266468 -2.48237 0.145621 0.153344
268 rgb/1305031536.275618.png 0.917233 0.0978302 0.26155 0.284089 -2.4792 0.151376 0.148406
269 rgb/1305031536.307472.png 0.908889 0.0894433 0.277549 0.298143 -2.47547 0.157462 0.149043
270 rgb/1305031536.339530.png 0.899784 0.0821548 0.292453 0.313229 -2.47623 0.16534 0.143153
271 rgb/1305031536.375786.png 0.88995 0.0741597 0.305813 0.330105 -2.47154 0.171385 0.138571
272 rgb/1305031536.407665.png 0.879053 0.0677423 0.322608 0.344387 -2.47271 0.169929 0.137394
273 rgb/1305031536.439546.png 0.86829 0.062234 0.337058 0.358599 -2.47518 0.176813 0.132063
274 rgb/1305031536.475492.png 0.85953 0.0546939 0.347358 0.370892 -2.47639 0.179446 0.125291
275 rgb/1305031536.507648.png 0.85193 0.0491892 0.354632 0.382145 -2.47666 0.179896 0.120562
276 rgb/1305031536.539583.png 0.846248 0.046121 0.358991 0.39098 -2.48332 0.18173 0.116067
277 rgb/1305031536.575660.png 0.843766 0.0435692 0.35684 0.398532 -2.48282 0.189875 0.11244
278 rgb/1305031536.607624.png 0.839959 0.0429331 0.356346 0.406995 -2.48052 0.198224 0.108027
279 rgb/1305031536.639838.png 0.835384 0.0416978 0.357885 0.415108 -2.4885 0.202143 0.103552
280 rgb/1305031536.675456.png 0.834139 0.0378761 0.353215 0.421923 -2.49002 0.208236 0.100039
281 rgb/1305031536.707472.png 0.835035 0.0359153 0.34862 0.424138 -2.48724 0.219071 0.097049
282 rgb/1305031536.739722.png 0.834706 0.0333079 0.349491 0.424282 -2.48394 0.231729 0.0951248
283 rgb/1305031536.775321.png 0.834 0.0301736 0.353091 0.422922 -2.48632 0.235489 0.0883753
284 rgb/1305031536.807301.png 0.836642 0.0281647 0.353723 0.417275 -2.49405 0.240268 0.0831191
285 rgb/1305031536.839527.png 0.839768 0.025469 0.35148 0.413044 -2.49587 0.251448 0.0790914
286 rgb/1305031536.875419.png 0.842707 0.022998 0.349784 0.40862 -2.49532 0.262324 0.0732207
287 rgb/1305031536.907491.png 0.84757 0.0216554 0.35012 0.398215 -2.49419 0.274418 0.0653871
288 rgb/1305031536.939530.png 0.849628 0.0209868 0.355507 0.388984 -2.4946 0.286709 0.0583644
289 rgb/1305031536.975375.png 0.850414 0.0213265 0.359632 0.383417 -2.49699 0.294811 0.045652
290 rgb/1305031537.007412.png 0.853501 0.0225738 0.360736 0.375365 -2.49732 0.306719 0.0329805
291 rgb/1305031537.039427.png 0.854861 0.0217503 0.363257 0.369846 -2.49704 0.317741 0.0191961
292 rgb/1305031537.075341.png 0.856777 0.0201771 0.363583 0.365152 -2.49695 0.3263 0.00403309
293 rgb/1305031537.107337.png 0.860262 0.0195182 0.362574 0.357926 -2.49053 0.341921 -0.0103568
294 rgb/1305031537.140656.png 0.862162 0.0177271 0.364715 0.351208 -2.48493 0.351267 -0.0289066
295 rgb/1305031537.175377.png 0.864934 0.0166967 0.366602 0.342369 -2.48383 0.358904 -0.0464093
296 rgb/1305031537.207445.png 0.868956 0.0148132 0.364226 0.334721 -2.47736 0.366747 -0.0654656
297 rgb/1305031537.239415.png 0.873442 0.0143986 0.361181 0.326255 -2.47279 0.373636 -0.0856851
298 rgb/1305031537.275504.png 0.878474 0.013855 0.356754 0.317521 -2.46564 0.38504 -0.105099
299 rgb/1305031537.307646.png 0.882903 0.011389 0.3527 0.309772 -2.45793 0.390496 -0.125628
300 rgb/1305031537.339718.png 0.888044 0.00990505 0.347643 0.300709 -2.45298 0.394535 -0.146574
301 rgb/1305031537.375388.png 0.894102 0.00930539 0.34133 0.289811 -2.44584 0.399164 -0.16614
302 rgb/1305031537.407396.png 0.899857 0.00943078 0.334835 0.279384 -2.44454 0.405903 -0.18426
303 rgb/1305031537.439649.png 0.906198 0.00735246 0.324769 0.2707 -2.43911 0.409612 -0.202478
304 rgb/1305031537.475520.png 0.913724 0.00588281 0.31318 0.258831 -2.42908 0.414992 -0.219387
305 rgb/1305031537.507492.png 0.92031 0.00626813 0.304419 0.245606 -2.42283 0.426597 -0.235116
306 rgb/1305031537.539497.png 0.925105 0.00222085 0.29702 0.236553 -2.41262 0.43442 -0.250829
307 rgb/1305031537.575529.png 0.928488 -0.00146692 0.291082 0.230612 -2.39831 0.432192 -0.266495
308 rgb/1305031537.607507.png 0.930989 0.000341238 0.286643 0.226045 -2.39319 0.429921 -0.281973
309 rgb/1305031537.643442.png 0.935681 0.00233664 0.276365 0.219363 -2.38601 0.428858 -0.296798
310 rgb/1305031537.675306.png 0.941262 0.00601499 0.263447 0.211156 -2.36551 0.432309 -0.309477
311 rgb/1305031537.707483.png 0.945141 0.0131771 0.257277 0.200864 -2.3506 0.437687 -0.324127
312 rgb/1305031537.743426.png 0.948488 0.0173785 0.252974 0.189931 -2.33678 0.438436 -0.338115
313 rgb/1305031537.775469.png 0.951724 0.0233161 0.248108 0.179226 -2.32279 0.439252 -0.351833
314 rgb/1305031537.807576.png 0.954202 0.0294101 0.243026 0.171973 -2.31049 0.442583 -0.364696
315 rgb/1305031537.843458.png 0.957259 0.0337149 0.235723 0.16418 -2.29614 0.446258 -0.375132
316 rgb/1305031537.875571.png 0.960732 0.0381296 0.227593 0.154091 -2.27497 0.450469 -0.38762
317 rgb/1305031537.907514.png 0.962942 0.0413695 0.223086 0.14583 -2.2575 0.457179 -0.399836
318 rgb/1305031537.943469.png 0.965018 0.0415141 0.218351 0.139078 -2.24085 0.462071 -0.411374
319 rgb/1305031537.975426.png 0.967526 0.0395809 0.211364 0.132872 -2.21544 0.461502 -0.421813
320 rgb/1305031538.007529.png 0.969158 0.042025 0.207382 0.126336 -2.19737 0.465919 -0.434099
321 rgb/1305031538.043452.png 0.970962 0.0400693 0.200964 0.123461 -2.17783 0.468996 -0.444867
322 rgb/1305031538.075565.png 0.973072 0.0367693 0.19242 0.121471 -2.15493 0.458446 -0.454568
323 rgb/1305031538.107629.png 0.974561 0.0424568 0.182594 0.122844 -2.1408 0.455989 -0.464321
324 rgb/1305031538.143487.png 0.976806 0.0456303 0.167314 0.1256 -2.11834 0.457699 -0.475034
325 rgb/1305031538.175565.png 0.979887 0.0454172 0.151571 0.121602 -2.0852 0.445314 -0.485367
326 rgb/1305031538.207697.png 0.981666 0.0538233 0.142399 0.114716 -2.05694 0.437975 -0.49599
327 rgb/1305031538.243517.png 0.982472 0.064969 0.138794 0.106139 -2.04118 0.437603 -0.508947
328 rgb/1305031538.275489.png 0.983722 0.0721561 0.133325 0.0964953 -2.02488 0.43021 -0.52047
329 rgb/1305031538.307386.png 0.984598 0.083294 0.12767 0.0856254 -2.01129 0.425522 -0.530439
330 rgb/1305031538.343413.png 0.985356 0.095982 0.120388 0.0732783 -1.99948 0.426002 -0.542377
331 rgb/1305031538.375553.png 0.98618 0.105875 0.110103 0.0641826 -1.97987 0.425762 -0.552784
332 rgb/1305031538.407511.png 0.986195 0.11626 0.101951 0.0592583 -1.96345 0.424767 -0.564631
333 rgb/1305031538.443598.png 0.986427 0.125346 0.0918148 0.0531152 -1.95068 0.42575 -0.576047
334 rgb/1305031538.475570.png 0.986811 0.133977 0.0787893 0.0452735 -1.93224 0.430144 -0.586743
335 rgb/1305031538.507548.png 0.98708 0.139932 0.0672303 0.0396648 -1.91755 0.442117 -0.598615
336 rgb/1305031538.543450.png 0.987945 0.141049 0.0540757 0.0338801 -1.89363 0.453999 -0.607258
337 rgb/1305031538.575524.png 0.9889 0.139718 0.0446081 0.0238341 -1.87124 0.470157 -0.614802
338 rgb/1305031538.607517.png 0.990338 0.132394 0.0379667 0.0162323 -1.84398 0.490115 -0.618324
339 rgb/1305031538.643479.png 0.991595 0.124092 0.0344797 0.0123784 -1.81597 0.488076 -0.625717
340 rgb/1305031538.675433.png 0.991901 0.122618 0.0325886 0.00606362 -1.80839 0.509709 -0.641406
341 rgb/1305031538.707490.png 0.993462 0.111424 0.0248707 0.000885449 -1.79748 0.540195 -0.650953
342 rgb/1305031538.743572.png 0.995802 0.0908159 0.0115425 0.000387673 -1.77349 0.549969 -0.656909
343 rgb/1305031538.775491.png 0.997152 0.0754186 -0.000195567 0.00101832 -1.74478 0.561928 -0.664379
344 rgb/1305031538.808089.png 0.998305 0.0577746 -0.00687395 -0.00202727 -1.71882 0.581984 -0.671478
345 rgb/1305031538.843518.png 0.999293 0.0350793 -0.0115618 -0.00714683 -1.68687 0.58493 -0.674439
346 rgb/1305031538.875656.png 0.999725 0.0177483 -0.0106027 -0.011163 -1.66204 0.582188 -0.685024
347 rgb/1305031538.907498.png 0.999857 0.00555946 -0.00942859 -0.0130044 -1.63926 0.592407 -0.692845
348 rgb/1305031538.943414.png 0.999833 -0.00896294 -0.0106765 -0.0118757 -1.61221 0.596275 -0.698688
349 rgb/1305031538.975507.png 0.999654 -0.020376 -0.0117807 -0.0118366 -1.58454 0.598843 -0.705163
350 rgb/1305031539.007520.png 0.999401 -0.0296553 -0.0125067 -0.0127923 -1.5565 0.603894 -0.709754
351 rgb/1305031539.043445.png 0.999055 -0.0386912 -0.0129914 -0.0150105 -1.52816 0.606954 -0.714483
352 rgb/1305031539.075515.png 0.998707 -0.0454402 -0.0134271 -0.0184624 -1.50175 0.610332 -0.71994
353 rgb/1305031539.107503.png 0.998182 -0.0536554 -0.0148133 -0.0231465 -1.47492 0.617539 -0.723659
354 rgb/1305031539.143607.png 0.99738 -0.0643427 -0.0167468 -0.0285412 -1.44783 0.616551 -0.725544
355 rgb/1305031539.175587.png 0.99649 -0.0734468 -0.0201552 -0.0347872 -1.42325 0.621851 -0.72901
356 rgb/1305031539.207601.png 0.994935 -0.0882455 -0.0254734 -0.0408665 -1.40114 0.624999 -0.73034
357 rgb/1305031539.243449.png 0.99222 -0.109058 -0.0369851 -0.0473259 -1.37643 0.617566 -0.728149
358 rgb/1305031539.275652.png 0.98952 -0.124117 -0.0488883 -0.0552944 -1.34704 0.616585 -0.723698
359 rgb/1305031539.307521.png 0.986001 -0.141636 -0.0554837 -0.068306 -1.31963 0.615817 -0.724412
360 rgb/1305031539.343842.png 0.981098 -0.162925 -0.0593145 -0.0859386 -1.29312 0.609288 -0.720643
361 rgb/1305031539.375556.png 0.975703 -0.181611 -0.060215 -0.106763 -1.26663 0.601596 -0.718609
362 rgb/1305031539.407846.png 0.969415 -0.203143 -0.0592145 -0.12435 -1.24116 0.590994 -0.720161
363 rgb/1305031539.443431.png 0.963027 -0.221373 -0.0626058 -0.140202 -1.20953 0.586798 -0.715208
364 rgb/1305031539.475605.png 0.958261 -0.232606 -0.07293 -0.149376 -1.17912 0.578259 -0.715747
365 rgb/1305031539.507506.png 0.953542 -0.243626 -0.0848128 -0.155604 -1.15556 0.568681 -0.71635
366 rgb/1305031539.543459.png 0.94917 -0.252578 -0.0966461 -0.161068 -1.12852 0.561217 -0.714888
367 rgb/1305031539.575448.png 0.946468 -0.253773 -0.107599 -0.167996 -1.09961 0.55608 -0.71357
368 rgb/1305031539.607559.png 0.943714 -0.253851 -0.115279 -0.177976 -1.07781 0.545253 -0.71553
369 rgb/1305031539.643437.png 0.94083 -0.250337 -0.123654 -0.192047 -1.05169 0.540894 -0.71426
370 rgb/1305031539.675458.png 0.939057 -0.241206 -0.133197 -0.205555 -1.02186 0.536387 -0.710601
371 rgb/1305031539.707426.png 0.937028 -0.23484 -0.140939 -0.21672 -1.00012 0.523821 -0.710845
372 rgb/1305031539.743465.png 0.934432 -0.229998 -0.150091 -0.226743 -0.979318 0.515869 -0.7104
373 rgb/1305031539.775488.png 0.931381 -0.227268 -0.158692 -0.236005 -0.956851 0.509097 -0.709203
374 rgb/1305031539.807653.png 0.927922 -0.222061 -0.171601 -0.245367 -0.930142 0.505766 -0.701904
375 rgb/1305031539.843466.png 0.923536 -0.219959 -0.183951 -0.254685 -0.912587 0.498412 -0.703235
376 rgb/1305031539.875593.png 0.917545 -0.220956 -0.197717 -0.264954 -0.88885 0.492843 -0.695113
377 rgb/1305031539.907642.png 0.910702 -0.22316 -0.209157 -0.277628 -0.866776 0.486378 -0.687385
378 rgb/1305031539.943541.png 0.903435 -0.219242 -0.22189 -0.294117 -0.833657 0.489413 -0.671721
379 rgb/1305031539.975883.png 0.899566 -0.21332 -0.228766 -0.304866 -0.808555 0.484816 -0.655902
380 rgb/1305031540.007422.png 0.89653 -0.206982 -0.232849 -0.314922 -0.786891 0.478113 -0.648995
381 rgb/1305031540.043468.png 0.895243 -0.195832 -0.237187 -0.322388 -0.760968 0.47713 -0.629788
382 rgb/1305031540.075632.png 0.896373 -0.179786 -0.241339 -0.325499 -0.742032 0.469956 -0.616633
383 rgb/1305031540.107421.png 0.898549 -0.153278 -0.246397 -0.329251 -0.713784 0.478716 -0.608136
384 rgb/1305031540.143443.png 0.902463 -0.139345 -0.243969 -0.326534 -0.695186 0.471627 -0.59942
385 rgb/1305031540.175595.png 0.907819 -0.120111 -0.239551 -0.322577 -0.67757 0.46692 -0.592594
386 rgb/1305031540.207411.png 0.914107 -0.0995772 -0.233661 -0.316068 -0.664881 0.464744 -0.582271
387 rgb/1305031540.243496.png 0.917612 -0.0775948 -0.23552 -0.310644 -0.656283 0.459706 -0.580263
388 rgb/1305031540.275604.png 0.920194 -0.0580145 -0.243818 -0.300719 -0.633692 0.458876 -0.581173
389 rgb/1305031540.307411.png 0.922101 -0.0481472 -0.249413 -0.291904 -0.619304 0.446895 -0.57501
390 rgb/1305031540.343456.png 0.924501 -0.0316552 -0.254215 -0.282264 -0.597227 0.439152 -0.570615
391 rgb/1305031540.375438.png 0.930002 -0.0182797 -0.249221 -0.269542 -0.582798 0.430194 -0.564608
392 rgb/1305031540.407504.png 0.935047 -0.0022152 -0.245379 -0.25588 -0.574447 0.421809 -0.566057
393 rgb/1305031540.443453.png 0.938485 0.0130247 -0.247892 -0.240058 -0.554949 0.419269 -0.564901
394 rgb/1305031540.475476.png 0.941987 0.0210235 -0.248564 -0.224583 -0.542975 0.40009 -0.55812
395 rgb/1305031540.507525.png 0.9448 0.037361 -0.249343 -0.209255 -0.525812 0.396547 -0.55881
396 rgb/1305031540.543427.png 0.94667 0.0487696 -0.248961 -0.198643 -0.505664 0.38717 -0.553839
397 rgb/1305031540.575635.png 0.949682 0.0628255 -0.241494 -0.189315 -0.48837 0.371634 -0.551379
398 rgb/1305031540.607508.png 0.953418 0.0804506 -0.230352 -0.177376 -0.471882 0.373734 -0.554949
399 rgb/1305031540.643443.png 0.956635 0.0896089 -0.220054 -0.168518 -0.454682 0.37246 -0.550727
400 rgb/1305031540.675895.png 0.96073 0.0995935 -0.205872 -0.15716 -0.441125 0.366121 -0.548706
401 rgb/1305031540.707442.png 0.964579 0.108983 -0.191573 -0.144957 -0.428745 0.36557 -0.550135
402 rgb/1305031540.743545.png 0.968203 0.113742 -0.177862 -0.134217 -0.409827 0.358586 -0.545476
403 rgb/1305031540.775513.png 0.971849 0.118917 -0.161254 -0.123964 -0.391438 0.344281 -0.543312
404 rgb/1305031540.807495.png 0.97557 0.127656 -0.140268 -0.110884 -0.372247 0.344307 -0.541177
405 rgb/1305031540.843557.png 0.979429 0.132665 -0.115373 -0.0990491 -0.359951 0.340204 -0.541573
406 rgb/1305031540.875472.png 0.981986 0.13815 -0.0940309 -0.0882022 -0.349684 0.336668 -0.541174
407 rgb/1305031540.907447.png 0.983881 0.14367 -0.0729608 -0.0775661 -0.337901 0.334413 -0.542184
408 rgb/1305031540.943442.png 0.98567 0.147342 -0.0514752 -0.0640189 -0.332913 0.3331 -0.544623
409 rgb/1305031540.975401.png 0.986766 0.149836 -0.036403 -0.0502007 -0.328824 0.326504 -0.545171
410 rgb/1305031541.007473.png 0.986421 0.157524 -0.0248132 -0.039328 -0.320838 0.322201 -0.54633
411 rgb/1305031541.043464.png 0.986131 0.16342 -0.0124614 -0.0261966 -0.315491 0.318403 -0.546828
412 rgb/1305031541.075485.png 0.985086 0.171446 -0.00321729 -0.0142663 -0.31422 0.31486 -0.547276
413 rgb/1305031541.107513.png 0.984203 0.176847 0.00128669 -0.0084538 -0.31005 0.314738 -0.54664
414 rgb/1305031541.143507.png 0.983682 0.179737 0.00744529 -0.00336186 -0.299711 0.311363 -0.543961
415 rgb/1305031541.175472.png 0.982577 0.184923 0.018286 0.00372136 -0.30353 0.308519 -0.545236
416 rgb/1305031541.207454.png 0.982438 0.185225 0.0220499 0.00485965 -0.310537 0.312089 -0.547038
417 rgb/1305031541.243593.png 0.983509 0.179682 0.019658 0.00641334 -0.310183 0.309633 -0.544239
418 rgb/1305031541.275691.png 0.984589 0.173914 0.0157053 0.00967263 -0.312673 0.30795 -0.541406
419 rgb/1305031541.307436.png 0.985842 0.167151 0.00796167 0.0107182 -0.313132 0.303396 -0.536306
420 rgb/1305031541.343493.png 0.986823 0.161575 -0.00262893 0.00832288 -0.316688 0.303305 -0.5322
421 rgb/1305031541.375507.png 0.987995 0.153632 -0.0156163 0.00474208 -0.316297 0.301764 -0.5261
422 rgb/1305031541.407707.png 0.988923 0.145981 -0.0268748 -0.00118979 -0.316336 0.29822 -0.520144
423 rgb/1305031541.443699.png 0.98942 0.139537 -0.0385273 -0.0097785 -0.319037 0.292546 -0.514517
424 rgb/1305031541.475389.png 0.989153 0.136093 -0.0510203 -0.0212989 -0.321978 0.293543 -0.509747
425 rgb/1305031541.507656.png 0.988975 0.128114 -0.0651833 -0.0356376 -0.32372 0.290633 -0.503587
426 rgb/1305031541.543489.png 0.988196 0.122075 -0.0775236 -0.0505848 -0.324738 0.288723 -0.498195
427 rgb/1305031541.575608.png 0.987335 0.114368 -0.0885158 -0.0652464 -0.330546 0.285415 -0.494801
428 rgb/1305031541.607431.png 0.985528 0.107384 -0.102614 -0.0817136 -0.336413 0.279106 -0.491774
429 rgb/1305031541.643543.png 0.982892 0.102359 -0.117556 -0.0981295 -0.34231 0.275825 -0.488446
430 rgb/1305031541.675424.png 0.979161 0.0976812 -0.134164 -0.117065 -0.344824 0.27419 -0.485053
431 rgb/1305031541.707418.png 0.974679 0.0915366 -0.149501 -0.138832 -0.345461 0.267208 -0.480751
432 rgb/1305031541.743439.png 0.968704 0.0885194 -0.162694 -0.165259 -0.350791 0.269242 -0.478384
433 rgb/1305031541.775415.png 0.960289 0.0837227 -0.176591 -0.199135 -0.348685 0.264887 -0.472481
434 rgb/1305031541.807470.png 0.95224 0.0780625 -0.181915 -0.232497 -0.34951 0.262093 -0.470582
435 rgb/1305031541.843441.png 0.944079 0.0694694 -0.18552 -0.263578 -0.372079 0.258142 -0.469235
436 rgb/1305031541.875438.png 0.934788 0.0661974 -0.199408 -0.286405 -0.380735 0.253083 -0.468839
437 rgb/1305031541.907570.png 0.926419 0.062225 -0.216494 -0.301677 -0.388611 0.256983 -0.465441
438 rgb/1305031541.943524.png 0.918561 0.0546473 -0.237689 -0.311073 -0.39753 0.2529 -0.460059
439 rgb/1305031541.975524.png 0.911909 0.0493877 -0.259012 -0.314481 -0.403747 0.249146 -0.456715
440 rgb/1305031542.007694.png 0.904312 0.0449738 -0.282032 -0.317267 -0.40926 0.251643 -0.452576
441 rgb/1305031542.043489.png 0.894596 0.0400138 -0.307582 -0.321705 -0.4053 0.243912 -0.440343
442 rgb/1305031542.075555.png 0.886759 0.038598 -0.322772 -0.328619 -0.400459 0.238146 -0.426329
443 rgb/1305031542.107416.png 0.880379 0.0388431 -0.329275 -0.339125 -0.400389 0.240986 -0.418781
444 rgb/1305031542.143525.png 0.874317 0.034652 -0.333899 -0.350547 -0.407252 0.237124 -0.411082
445 rgb/1305031542.175524.png 0.869921 0.0324027 -0.339743 -0.356042 -0.413404 0.236359 -0.409251
446 rgb/1305031542.207368.png 0.863788 0.0268209 -0.350849 -0.360636 -0.415356 0.240904 -0.402377
447 rgb/1305031542.244091.png 0.856332 0.0181127 -0.363818 -0.366069 -0.419711 0.23057 -0.389573
448 rgb/1305031542.275425.png 0.850694 0.0157021 -0.374482 -0.368562 -0.411298 0.230017 -0.372425
449 rgb/1305031542.307528.png 0.847322 0.00966732 -0.37472 -0.376219 -0.409121 0.224461 -0.357728
450 rgb/1305031542.343479.png 0.84661 0.00615877 -0.369163 -0.383322 -0.413816 0.218721 -0.346548
451 rgb/1305031542.375553.png 0.848198 0.00484259 -0.363729 -0.385022 -0.415173 0.220277 -0.341861
452 rgb/1305031542.407482.png 0.848883 -0.0027593 -0.36323 -0.384003 -0.414905 0.216349 -0.331037
453 rgb/1305031542.443447.png 0.849456 -0.0104557 -0.362307 -0.383473 -0.420123 0.205856 -0.319011
454 rgb/1305031542.475446.png 0.850181 -0.0127042 -0.364645 -0.379562 -0.419673 0.199466 -0.309195
455 rgb/1305031542.507447.png 0.851308 -0.0170043 -0.36913 -0.372467 -0.413493 0.19231 -0.295269
456 rgb/1305031542.543425.png 0.852131 -0.0223093 -0.371532 -0.367889 -0.41181 0.179056 -0.278398
457 rgb/1305031542.575428.png 0.85403 -0.0221869 -0.372609 -0.362362 -0.409954 0.167467 -0.266979
458 rgb/1305031542.607410.png 0.856709 -0.0215228 -0.37509 -0.353407 -0.400319 0.162989 -0.254983
459 rgb/1305031542.643424.png 0.857808 -0.0267225 -0.377351 -0.347938 -0.398439 0.147639 -0.239372
460 rgb/1305031542.675341.png 0.858347 -0.025498 -0.380277 -0.343487 -0.391907 0.136993 -0.225218
461 rgb/1305031542.707362.png 0.857828 -0.0232261 -0.382989 -0.341927 -0.382254 0.128651 -0.209818
462 rgb/1305031542.743855.png 0.85861 -0.025068 -0.381343 -0.341672 -0.376423 0.118578 -0.193957
463 rgb/1305031542.775624.png 0.859616 -0.0266081 -0.378132 -0.342594 -0.377985 0.107494 -0.183905
464 rgb/1305031542.807676.png 0.857988 -0.0253508 -0.381327 -0.343231 -0.371728 0.101193 -0.170637
465 rgb/1305031542.843453.png 0.857004 -0.0292912 -0.382711 -0.343835 -0.363814 0.0904679 -0.150513
466 rgb/1305031542.875473.png 0.857834 -0.0329489 -0.379052 -0.345482 -0.363078 0.0793912 -0.135571
467 rgb/1305031542.907374.png 0.85795 -0.0350123 -0.377296 -0.346911 -0.358692 0.0723883 -0.120745
468 rgb/1305031542.943449.png 0.857278 -0.0404146 -0.375624 -0.349786 -0.362366 0.0610557 -0.107098
469 rgb/1305031542.975416.png 0.855846 -0.0431519 -0.379329 -0.348966 -0.360407 0.0532287 -0.0933302
470 rgb/1305031543.007462.png 0.854173 -0.0492904 -0.384003 -0.347138 -0.356453 0.0442126 -0.0745324
471 rgb/1305031543.043546.png 0.852655 -0.0553511 -0.387734 -0.345805 -0.357521 0.0319013 -0.0583288
472 rgb/1305031543.075465.png 0.850614 -0.058467 -0.393371 -0.343947 -0.349986 0.026199 -0.0393435
473 rgb/1305031543.107471.png 0.848623 -0.0644925 -0.395744 -0.345064 -0.34647 0.0168525 -0.0197341
474 rgb/1305031543.143424.png 0.84775 -0.0688766 -0.395603 -0.346522 -0.342499 0.00725239 -0.00148256
475 rgb/1305031543.175587.png 0.848291 -0.0753108 -0.393725 -0.345997 -0.345033 -0.00450248 0.0129388
476 rgb/1305031543.207464.png 0.849879 -0.079886 -0.395475 -0.339007 -0.341982 -0.013736 0.027046
477 rgb/1305031543.243490.png 0.851663 -0.0858239 -0.397835 -0.330204 -0.338914 -0.023319 0.0434885
478 rgb/1305031543.275504.png 0.852693 -0.0884408 -0.400122 -0.324036 -0.340066 -0.0353496 0.0570155
479 rgb/1305031543.307391.png 0.85424 -0.0840743 -0.403483 -0.316877 -0.335791 -0.0422011 0.0660119
480 rgb/1305031543.343502.png 0.855338 -0.0821657 -0.405871 -0.311316 -0.332433 -0.0479514 0.0739675
481 rgb/1305031543.375520.png 0.855395 -0.0778871 -0.408057 -0.309396 -0.333583 -0.0570615 0.0783548
482 rgb/1305031543.407575.png 0.854057 -0.0697966 -0.412735 -0.308816 -0.330804 -0.0609095 0.079077
483 rgb/1305031543.443593.png 0.85319 -0.0646277 -0.416256 -0.30761 -0.330141 -0.0664659 0.0802597
484 rgb/1305031543.475420.png 0.853167 -0.0595386 -0.418316 -0.305902 -0.32896 -0.0683827 0.0767184
485 rgb/1305031543.507652.png 0.849897 -0.0549001 -0.423226 -0.3091 -0.331479 -0.0723422 0.0706896
486 rgb/1305031543.543433.png 0.846096 -0.0478156 -0.430033 -0.311303 -0.331306 -0.0727279 0.0652448
487 rgb/1305031543.575393.png 0.844329 -0.0440736 -0.432943 -0.312616 -0.331942 -0.0727351 0.05882
488 rgb/1305031543.607524.png 0.84059 -0.0383891 -0.437398 -0.31721 -0.333962 -0.0707537 0.0429001
489 rgb/1305031543.643400.png 0.83396 -0.0384415 -0.445007 -0.324045 -0.335505 -0.0689013 0.0342959
490 rgb/1305031543.675460.png 0.831741 -0.0406502 -0.446919 -0.326835 -0.344236 -0.0783156 0.0236304
491 rgb/1305031543.707478.png 0.830848 -0.0348047 -0.449022 -0.3269 -0.343581 -0.0765044 0.00476345
492 rgb/1305031543.743399.png 0.829338 -0.0352784 -0.450829 -0.328193 -0.346786 -0.0793197 -0.0116625
493 rgb/1305031543.775642.png 0.829371 -0.0364765 -0.4528 -0.325252 -0.354751 -0.0858194 -0.0298917
494 rgb/1305031543.807514.png 0.829466 -0.033188 -0.456549 -0.320081 -0.350185 -0.0819177 -0.0525599
495 rgb/1305031543.843406.png 0.829009 -0.0389061 -0.459195 -0.316819 -0.348994 -0.0820132 -0.0704594
496 rgb/1305031543.875410.png 0.829841 -0.0467824 -0.460102 -0.312225 -0.350722 -0.0890515 -0.0868722
497 rgb/1305031543.907459.png 0.832873 -0.052175 -0.457472 -0.307121 -0.348302 -0.0899735 -0.107973
498 rgb/1305031543.943413.png 0.835402 -0.0579525 -0.454158 -0.304121 -0.350657 -0.0969779 -0.125024
499 rgb/1305031543.975473.png 0.839522 -0.0573459 -0.448272 -0.301613 -0.34815 -0.100202 -0.145845
500 rgb/1305031544.007491.png 0.845638 -0.0568243 -0.439018 -0.298217 -0.348882 -0.107441 -0.164291
